age,experience,education_years,heures_semaine,nb_projets,evaluation_performance,anciennete_entreprise,niveau_education,departement,poste,ville,secteur,taille_entreprise,salaire_annuel
24,1,3,43,0.0,4.3,0,Licence,RH,Junior,Autres,Tech,PME,35000.0
34,4,5,36,1.0,4.0,1,Master,RH,Junior,Autres,Services,Grande Entreprise,53600.0
43,3,3,44,0.0,,1,Licence,IT,Junior,Paris,Tech,PME,61300.0
33,1,2,37,0.0,5.6,0,Licence,IT,Junior,Toulouse,Santé,Startup,38300.0
22,0,4,40,0.0,5.9,0,Licence,IT,Junior,Autres,Tech,PME,45000.0
25,0,6,37,1.0,5.7,0,Master,Finance,Junior,Toulouse,Finance,PME,63800.0
23,0,2,43,,5.9,0,Licence,Finance,Junior,Paris,Santé,Grande Entreprise,58300.0
34,2,4,41,2.0,6.0,0,Licence,IT,Intermédiaire,Autres,Tech,Startup,63200.0
29,0,2,43,1.0,6.6,0,Licence,Marketing,Junior,Toulouse,Finance,ETI,46500.0
37,1,1,39,3.0,5.1,0,Bac,Finance,Junior,Lyon,Tech,PME,44700.0
24,0,3,37,1.0,5.0,0,Licence,Marketing,Junior,Paris,Services,PME,38100.0
29,2,2,39,7.0,5.8,0,Licence,IT,Intermédiaire,Paris,Industrie,Grande Entreprise,80800.0
29,3,2,38,1.0,4.3,0,Licence,Marketing,Intermédiaire,Paris,Finance,PME,75800.0
41,5,4,35,3.0,4.8,1,Licence,Finance,Senior,Autres,Services,ETI,92000.0
44,13,6,43,8.0,6.4,3,Master,RH,Directeur,Autres,Tech,ETI,249700.0
33,2,0,42,4.0,4.9,0,Bac,Marketing,Intermédiaire,Marseille,Tech,Startup,47500.0
47,7,5,40,3.0,6.7,2,Master,IT,Intermédiaire,Lyon,Santé,Grande Entreprise,125300.0
35,4,3,44,2.0,8.2,0,Licence,Marketing,Intermédiaire,Paris,Tech,Grande Entreprise,109900.0
30,1,5,45,2.0,5.1,0,Master,RH,Junior,Lyon,Santé,ETI,52700.0
35,3,5,41,1.0,4.0,0,Master,RH,Junior,Autres,Tech,Grande Entreprise,59100.0
36,2,0,41,2.0,5.9,0,Bac,Finance,Intermédiaire,Marseille,Finance,PME,63900.0
50,6,5,43,17.0,7.1,0,Master,IT,Manager,Paris,Industrie,PME,178500.0
38,5,4,43,3.0,6.3,1,Master,RH,Senior,Toulouse,Tech,PME,108900.0
51,19,5,45,8.0,7.8,7,Master,RH,Directeur,Autres,Finance,PME,250000.0
43,0,3,43,4.0,7.3,0,Licence,IT,Junior,Paris,Finance,Startup,56000.0
29,2,3,39,6.0,4.4,0,Licence,Marketing,Senior,Toulouse,Finance,PME,80100.0
28,1,5,38,4.0,5.7,0,Master,IT,Junior,Autres,Finance,Grande Entreprise,70600.0
26,0,4,37,7.0,5.4,0,Licence,R&D,Intermédiaire,Paris,Finance,PME,75900.0
28,1,3,42,2.0,6.4,0,Licence,IT,Junior,Paris,Services,Startup,43400.0
37,2,0,35,1.0,6.1,1,Bac,Marketing,Junior,Paris,Finance,ETI,56500.0
22,0,3,38,1.0,4.4,0,Licence,Ventes,Intermédiaire,Marseille,Finance,Startup,56600.0
43,9,2,37,8.0,5.0,0,Licence,Marketing,Senior,Autres,Finance,Startup,107300.0
32,3,4,37,7.0,6.7,0,Licence,RH,Senior,Paris,Services,PME,79900.0
37,3,4,43,7.0,7.8,0,Licence,IT,Intermédiaire,Lyon,Industrie,PME,68400.0
37,7,3,47,2.0,5.9,3,Licence,Finance,Senior,Paris,Finance,Startup,157700.0
34,6,7,35,6.0,6.9,2,Doctorat,R&D,Intermédiaire,Marseille,Services,PME,111500.0
34,2,3,36,7.0,3.8,0,Licence,IT,Intermédiaire,Marseille,Santé,Grande Entreprise,70100.0
34,1,5,38,3.0,6.9,0,Master,RH,Junior,Marseille,Services,PME,37300.0
42,7,2,37,8.0,7.7,1,Licence,Finance,Senior,Autres,Finance,ETI,141500.0
37,3,6,35,7.0,5.7,0,Master,IT,Intermédiaire,Marseille,Santé,PME,75700.0
31,2,2,40,3.0,6.1,0,Licence,IT,Intermédiaire,Marseille,Tech,Grande Entreprise,79000.0
43,1,4,43,8.0,7.0,0,Master,IT,Senior,Toulouse,Services,Grande Entreprise,113000.0
33,3,2,35,3.0,6.4,2,Licence,Marketing,Junior,Paris,Tech,Startup,65300.0
54,16,5,39,5.0,7.9,1,Master,Marketing,Directeur,Marseille,Tech,ETI,250000.0
45,8,3,45,8.0,6.2,3,Licence,Marketing,Directeur,Autres,Industrie,Grande Entreprise,212600.0
28,0,6,40,0.0,3.7,0,Master,IT,Junior,Paris,Santé,PME,58400.0
45,10,0,41,11.0,4.5,0,Bac,Ventes,Manager,Paris,Finance,ETI,206800.0
32,4,5,38,1.0,6.2,0,Master,IT,Intermédiaire,Paris,Finance,PME,116900.0
46,6,2,35,4.0,6.6,1,Licence,Finance,Senior,Autres,Tech,ETI,120200.0
30,2,0,39,7.0,6.0,0,Bac,Ventes,Intermédiaire,Marseille,Services,Grande Entreprise,51900.0
39,1,1,40,0.0,4.7,0,Bac,Marketing,Junior,Autres,Industrie,Startup,29000.0
46,3,7,44,3.0,6.1,1,Doctorat,IT,Junior,Paris,Tech,Grande Entreprise,107700.0
28,1,4,39,,5.9,0,Master,Marketing,Junior,Paris,Services,Grande Entreprise,64200.0
22,0,0,35,1.0,6.3,0,Bac,Finance,Junior,Lyon,Industrie,Grande Entreprise,44900.0
37,5,8,39,6.0,4.3,0,Doctorat,R&D,Senior,Paris,Tech,Grande Entreprise,207700.0
29,3,0,37,3.0,5.6,1,Bac,Marketing,Intermédiaire,Paris,Industrie,Startup,59000.0
32,4,5,35,4.0,5.7,0,Master,R&D,Intermédiaire,Marseille,Tech,Grande Entreprise,114700.0
39,4,2,41,3.0,5.1,0,Licence,IT,Intermédiaire,Paris,Finance,PME,88300.0
29,1,4,42,3.0,5.4,0,Master,RH,Junior,Paris,Industrie,PME,50000.0
40,9,5,39,4.0,7.8,0,Master,Finance,Senior,Paris,Industrie,Grande Entreprise,216100.0
44,5,7,38,7.0,3.8,0,Doctorat,RH,Senior,Autres,Santé,Startup,89500.0
38,7,4,42,3.0,6.0,3,Master,RH,Senior,Autres,Finance,Startup,106100.0
44,3,4,39,2.0,4.6,1,Licence,Marketing,Junior,Autres,Finance,ETI,54900.0
41,4,7,36,2.0,5.1,1,Doctorat,Finance,Intermédiaire,Toulouse,Finance,ETI,121100.0
37,3,3,47,10.0,5.7,0,Licence,RH,Manager,Autres,Finance,PME,115200.0
29,1,0,38,2.0,5.6,0,Bac,Ventes,Junior,Toulouse,Finance,Grande Entreprise,57300.0
28,2,3,41,2.0,6.5,0,Licence,RH,Junior,Autres,Finance,ETI,50100.0
26,0,3,41,4.0,7.0,0,Licence,IT,Intermédiaire,Paris,Finance,Grande Entreprise,84800.0
33,2,4,38,2.0,5.8,0,Master,RH,Intermédiaire,Autres,Industrie,ETI,60300.0
26,1,5,41,2.0,7.7,0,Master,IT,Junior,Autres,Tech,Startup,59200.0
34,4,4,41,3.0,5.6,0,Licence,Marketing,Senior,Autres,Tech,Grande Entreprise,101800.0
53,11,9,43,15.0,6.6,2,Doctorat,R&D,Directeur,Paris,Santé,Grande Entreprise,250000.0
39,5,2,39,8.0,7.1,1,Licence,Finance,Senior,Paris,Finance,PME,145500.0
32,2,3,42,3.0,5.8,1,Licence,Ventes,Intermédiaire,Autres,Finance,Grande Entreprise,74800.0
24,0,0,36,5.0,4.2,0,Bac,RH,Senior,Autres,Finance,ETI,56000.0
30,0,4,38,3.0,,0,Licence,Marketing,Junior,Paris,Services,PME,41700.0
23,0,4,42,6.0,4.5,0,Licence,Finance,Junior,Paris,Tech,ETI,55900.0
42,2,4,41,6.0,5.0,0,Master,Marketing,Intermédiaire,Marseille,Santé,Grande Entreprise,81000.0
30,2,4,42,6.0,5.9,1,Master,IT,Intermédiaire,Toulouse,Finance,Grande Entreprise,113400.0
22,0,1,41,1.0,6.2,0,Bac,Finance,Junior,Lyon,Industrie,PME,34600.0
49,10,5,45,12.0,6.1,5,Master,RH,Directeur,Marseille,Tech,Grande Entreprise,250000.0
36,3,7,37,6.0,5.0,1,Doctorat,Finance,Intermédiaire,Autres,Tech,Startup,105900.0
49,9,4,35,7.0,6.0,0,Master,RH,Senior,Paris,Santé,PME,144500.0
33,0,5,42,2.0,4.7,0,Master,R&D,Intermédiaire,Autres,Tech,PME,67900.0
26,1,4,37,1.0,7.1,0,Licence,RH,Junior,Autres,Services,Startup,29900.0
28,0,3,38,5.0,6.6,0,Licence,R&D,Junior,Marseille,Services,ETI,44400.0
42,5,4,35,6.0,7.1,3,Master,IT,Senior,Toulouse,Finance,PME,144000.0
48,6,3,38,5.0,7.9,2,Licence,Finance,Intermédiaire,Lyon,Santé,Grande Entreprise,119000.0
34,3,3,45,5.0,4.4,1,Licence,RH,Intermédiaire,Autres,Finance,Grande Entreprise,64100.0
44,12,6,36,5.0,7.5,2,Master,Finance,Senior,Lyon,Finance,Grande Entreprise,250000.0
27,3,3,37,2.0,7.0,1,Licence,Finance,Junior,Paris,Santé,PME,67000.0
36,6,5,36,0.0,6.6,1,Master,Marketing,Junior,Lyon,Tech,PME,73400.0
45,4,9,41,5.0,4.6,0,Doctorat,IT,Intermédiaire,Paris,Tech,PME,117700.0
37,3,6,38,4.0,5.6,0,Master,Marketing,Senior,Toulouse,Finance,PME,109300.0
39,0,4,40,1.0,5.9,0,Licence,IT,Junior,Autres,Finance,PME,43700.0
35,5,4,45,5.0,7.6,0,Master,Finance,Senior,Autres,Finance,Startup,140300.0
34,6,2,41,4.0,5.1,1,Licence,R&D,Intermédiaire,Paris,Finance,PME,106900.0
39,5,7,37,4.0,6.1,0,Doctorat,Finance,Intermédiaire,Paris,Services,PME,114400.0
36,3,9,37,2.0,,1,Doctorat,R&D,Intermédiaire,Paris,Industrie,PME,118400.0
35,1,8,36,2.0,3.6,0,Doctorat,RH,Junior,Marseille,Finance,ETI,62900.0
26,0,3,41,2.0,5.8,0,Licence,IT,Junior,Lyon,Services,PME,38000.0
35,3,0,40,2.0,5.0,1,Bac,RH,Junior,Autres,Industrie,Grande Entreprise,38600.0
28,0,4,41,1.0,3.7,0,Licence,IT,Junior,Marseille,Finance,Startup,40100.0
37,7,2,37,4.0,4.8,1,Licence,IT,Intermédiaire,Paris,Santé,Grande Entreprise,115800.0
42,3,6,39,1.0,5.7,0,Master,Finance,Junior,Paris,Industrie,Grande Entreprise,90800.0
37,1,4,41,3.0,,0,Licence,IT,Junior,Autres,Finance,Grande Entreprise,53900.0
30,3,4,40,4.0,5.5,1,Licence,Marketing,Intermédiaire,Lyon,Industrie,Grande Entreprise,74900.0
22,0,0,37,4.0,5.6,0,Bac,Ventes,Junior,Lyon,Finance,ETI,43600.0
29,0,3,44,1.0,7.0,0,Licence,Ventes,Junior,Marseille,Services,ETI,38000.0
35,2,9,35,3.0,5.0,0,Doctorat,Ventes,Junior,Paris,Santé,Startup,65500.0
27,0,5,44,3.0,7.4,0,Master,Finance,Junior,Autres,Tech,ETI,61300.0
32,5,3,35,5.0,4.7,2,Licence,RH,Senior,Toulouse,Santé,Grande Entreprise,101500.0
36,5,4,43,5.0,7.1,0,Master,Finance,Intermédiaire,Paris,Industrie,ETI,118200.0
32,1,0,41,2.0,7.4,0,Bac,Ventes,Junior,Paris,Finance,ETI,56900.0
26,1,6,43,3.0,4.9,0,Master,Ventes,Junior,Paris,Tech,Startup,56900.0
30,1,5,36,3.0,4.2,0,Master,Finance,Intermédiaire,Lyon,Industrie,ETI,74500.0
30,0,5,35,3.0,6.1,0,Master,RH,Intermédiaire,Autres,Tech,Startup,51200.0
45,10,3,41,5.0,5.4,1,Licence,IT,Senior,Lyon,Services,ETI,130300.0
33,1,2,44,4.0,4.3,0,Licence,R&D,Intermédiaire,Paris,Tech,PME,77200.0
44,12,4,39,11.0,5.6,3,Master,Finance,Manager,Paris,Finance,Startup,250000.0
29,1,4,41,0.0,6.9,0,Master,Marketing,Junior,Paris,Industrie,Grande Entreprise,71400.0
36,3,5,35,4.0,6.6,0,Master,Finance,Intermédiaire,Lyon,Tech,PME,90900.0
22,0,0,43,4.0,4.3,0,Bac,Finance,Junior,Autres,Industrie,PME,33100.0
33,0,1,36,0.0,6.1,0,Bac,RH,Junior,Paris,Finance,PME,40800.0
29,3,4,36,4.0,5.6,0,Licence,Ventes,Intermédiaire,Paris,Finance,Grande Entreprise,105400.0
27,1,5,35,,5.9,0,Master,Marketing,Intermédiaire,Paris,Services,ETI,73400.0
41,4,0,38,14.0,6.9,1,Bac,Ventes,Senior,Autres,Santé,Grande Entreprise,95900.0
22,0,3,36,6.0,5.0,0,Licence,R&D,Intermédiaire,Paris,Services,PME,61000.0
42,14,5,46,5.0,6.1,2,Master,Ventes,Manager,Paris,Finance,Startup,250000.0
25,1,6,37,2.0,7.0,0,Master,IT,Junior,Lyon,Tech,PME,66200.0
28,1,2,35,2.0,4.1,0,Licence,Finance,Junior,Toulouse,Finance,PME,53200.0
22,0,4,35,3.0,6.7,0,Licence,Marketing,Intermédiaire,Paris,Santé,ETI,63600.0
23,0,1,39,3.0,7.3,0,Bac,IT,Junior,Lyon,Tech,Startup,36800.0
41,5,1,41,4.0,5.8,1,Bac,Marketing,Senior,Lyon,Services,Startup,71300.0
41,4,5,35,1.0,6.2,0,Master,R&D,Junior,Autres,Tech,Grande Entreprise,84400.0
31,2,0,37,0.0,7.0,0,Bac,IT,Junior,Paris,Tech,Startup,51400.0
29,1,2,38,2.0,7.3,0,Licence,Ventes,Junior,Paris,Industrie,Grande Entreprise,61600.0
40,1,3,38,3.0,5.7,0,Licence,IT,Junior,Autres,Santé,PME,43700.0
31,1,5,39,2.0,5.5,0,Master,R&D,Junior,Paris,Services,PME,59700.0
35,8,9,43,1.0,6.2,4,Doctorat,RH,Intermédiaire,Paris,Finance,PME,130800.0
30,2,2,43,4.0,6.7,0,Licence,R&D,Intermédiaire,Paris,Finance,Grande Entreprise,104000.0
28,1,4,39,4.0,6.2,0,Master,IT,Junior,Lyon,Finance,ETI,72100.0
48,6,6,44,9.0,5.7,3,Master,Finance,Senior,Lyon,Finance,PME,136900.0
29,1,9,45,2.0,6.2,0,Doctorat,R&D,Junior,Marseille,Santé,PME,67000.0
26,0,2,39,1.0,5.8,0,Licence,Marketing,Junior,Marseille,Tech,ETI,46000.0
28,1,2,38,1.0,5.7,0,Licence,Marketing,Junior,Toulouse,Services,Startup,34100.0
32,3,7,41,4.0,6.1,0,Doctorat,IT,Junior,Paris,Services,Startup,68500.0
33,7,8,42,3.0,6.3,2,Doctorat,Finance,Intermédiaire,Paris,Tech,Grande Entreprise,188200.0
35,1,5,38,1.0,5.5,0,Master,R&D,Junior,Toulouse,Finance,Startup,65500.0
29,0,0,40,5.0,5.9,0,Bac,IT,Senior,Paris,Tech,Grande Entreprise,94600.0
28,0,6,41,7.0,5.3,0,Master,RH,Intermédiaire,Toulouse,Industrie,PME,48600.0
38,3,4,39,1.0,7.8,1,Licence,Ventes,Junior,Toulouse,Santé,PME,48400.0
44,2,9,37,2.0,7.1,1,Doctorat,R&D,Junior,Autres,Tech,PME,72800.0
26,1,4,42,1.0,4.6,0,Licence,R&D,Junior,Autres,Industrie,PME,39300.0
22,0,0,43,2.0,5.5,0,Bac,RH,Junior,Autres,Services,PME,25500.0
28,2,4,36,7.0,4.2,0,Licence,IT,Intermédiaire,Autres,Finance,ETI,65200.0
38,5,5,35,2.0,5.4,1,Master,Ventes,Senior,Paris,Tech,ETI,146100.0
41,5,6,39,11.0,4.8,2,Master,Ventes,Senior,Lyon,Tech,Startup,125400.0
33,1,2,42,4.0,5.5,0,Licence,IT,Junior,Paris,Services,ETI,54400.0
30,1,7,39,2.0,7.2,0,Doctorat,Finance,Junior,Autres,Santé,ETI,67900.0
28,0,2,40,6.0,6.3,0,Licence,IT,Junior,Autres,Finance,ETI,48100.0
35,7,0,35,7.0,6.8,0,Bac,Marketing,Intermédiaire,Toulouse,Tech,Startup,83200.0
39,3,3,37,4.0,5.0,0,Licence,IT,Junior,Paris,Tech,PME,66200.0
32,1,6,37,3.0,7.7,0,Master,RH,Junior,Marseille,Finance,Grande Entreprise,64100.0
33,2,3,39,6.0,7.1,0,Licence,Marketing,Senior,Paris,Services,ETI,92400.0
35,4,0,37,7.0,6.1,1,Bac,Finance,Senior,Autres,Finance,Startup,88200.0
41,2,0,35,3.0,5.1,0,Bac,Marketing,Junior,Lyon,Tech,ETI,43400.0
48,8,1,37,2.0,6.9,3,Bac,R&D,Intermédiaire,Autres,Industrie,ETI,83900.0
24,0,1,37,2.0,3.9,0,Bac,RH,Junior,Marseille,Industrie,ETI,28100.0
39,8,3,46,13.0,7.7,2,Licence,Ventes,Manager,Paris,Santé,ETI,203000.0
31,4,3,42,2.0,5.6,1,Licence,Marketing,Junior,Paris,Finance,ETI,71500.0
42,5,3,38,3.0,6.7,1,Licence,Finance,Senior,Paris,Santé,PME,130200.0
25,1,1,38,4.0,6.0,0,Bac,IT,Intermédiaire,Paris,Finance,ETI,76600.0
32,3,4,39,2.0,7.7,0,Licence,Marketing,Junior,Autres,Santé,Startup,47200.0
32,3,3,36,3.0,6.0,0,Licence,RH,Junior,Paris,Tech,ETI,59700.0
31,2,5,38,5.0,7.6,0,Master,R&D,Intermédiaire,Autres,Finance,Grande Entreprise,96700.0
36,0,3,42,3.0,5.6,0,Licence,IT,Junior,Paris,Santé,PME,47500.0
28,2,6,36,4.0,7.7,0,Master,IT,Intermédiaire,Paris,Tech,ETI,118500.0
43,8,3,35,2.0,5.1,1,Licence,Marketing,Intermédiaire,Lyon,Finance,PME,94000.0
22,0,0,41,4.0,6.0,0,Bac,Finance,Junior,Marseille,Tech,ETI,44900.0
29,0,2,39,1.0,5.5,0,Licence,Finance,Junior,Autres,Tech,PME,44400.0
28,2,6,40,5.0,6.4,0,Master,IT,Intermédiaire,Paris,Santé,ETI,94300.0
32,1,2,38,1.0,3.9,0,Licence,IT,Junior,Paris,Finance,PME,55500.0
37,0,2,44,1.0,5.5,0,Licence,Marketing,Junior,Paris,Tech,ETI,50800.0
32,3,1,41,2.0,6.9,1,Bac,Ventes,Intermédiaire,Paris,Tech,PME,76200.0
37,0,7,37,0.0,5.3,0,Doctorat,IT,Junior,Paris,Finance,Startup,68500.0
45,10,5,46,12.0,5.5,0,Master,Marketing,Directeur,Paris,Industrie,ETI,250000.0
40,8,0,39,4.0,7.3,0,Bac,IT,Intermédiaire,Autres,Finance,Grande Entreprise,110600.0
26,2,0,36,4.0,6.9,1,Bac,IT,Senior,Paris,Services,Grande Entreprise,94300.0
29,1,5,42,3.0,7.1,0,Master,Marketing,Junior,Paris,Tech,Grande Entreprise,76900.0
25,0,4,37,0.0,4.6,0,Licence,Finance,Junior,Paris,Tech,Startup,50700.0
34,1,4,38,2.0,3.9,0,Licence,IT,Junior,Autres,Tech,Grande Entreprise,51800.0
38,1,9,38,4.0,6.3,0,Doctorat,R&D,Senior,Autres,Services,Startup,101200.0
35,5,1,38,7.0,7.0,0,Bac,RH,Senior,Paris,Services,PME,80000.0
27,2,4,35,2.0,4.1,1,Master,Finance,Junior,Paris,Tech,Grande Entreprise,89300.0
33,4,9,38,4.0,5.3,2,Doctorat,RH,Junior,Autres,Services,Startup,48900.0
44,3,7,38,4.0,6.7,0,Doctorat,R&D,Intermédiaire,Autres,Tech,ETI,109900.0
37,2,4,49,10.0,5.7,0,Licence,R&D,Manager,Lyon,Finance,PME,151700.0
35,3,6,40,1.0,4.9,0,Master,IT,Junior,Paris,Tech,PME,74300.0
42,0,4,35,3.0,9.1,0,Licence,Finance,Junior,Paris,Tech,PME,59800.0
23,0,0,36,4.0,5.7,0,Bac,IT,Intermédiaire,Marseille,Services,Grande Entreprise,47500.0
33,2,3,42,7.0,8.7,0,Licence,IT,Senior,Paris,Finance,ETI,131200.0
48,9,9,37,5.0,7.5,2,Doctorat,IT,Senior,Paris,Industrie,ETI,224100.0
32,0,9,38,3.0,4.8,0,Doctorat,R&D,Junior,Paris,Tech,Grande Entreprise,85900.0
38,5,4,43,10.0,6.5,1,Master,RH,Manager,Autres,Tech,Grande Entreprise,161600.0
27,3,3,39,5.0,5.5,1,Licence,Ventes,Senior,Lyon,Finance,Grande Entreprise,122500.0
41,8,4,41,8.0,5.3,3,Master,Marketing,Senior,Autres,Finance,Startup,117700.0
36,3,2,40,3.0,3.8,0,Licence,RH,Intermédiaire,Autres,Tech,Startup,52400.0
45,4,4,40,4.0,6.3,1,Master,Marketing,Intermédiaire,Paris,Santé,PME,97400.0
30,0,3,41,1.0,4.5,0,Licence,Finance,Junior,Paris,Services,Startup,44400.0
50,13,0,35,8.0,8.2,1,Bac,R&D,Senior,Paris,Services,PME,157600.0
33,3,2,40,4.0,6.2,0,Licence,IT,Intermédiaire,Paris,Services,ETI,78000.0
42,10,4,42,11.0,5.6,3,Master,IT,Manager,Paris,Services,Startup,189200.0
50,9,3,42,9.0,7.6,3,Licence,IT,Senior,Paris,Services,PME,135600.0
44,13,9,45,8.0,8.1,6,Doctorat,IT,Manager,Toulouse,Finance,PME,250000.0
34,3,2,54,4.0,7.9,0,Licence,RH,Manager,Lyon,Industrie,ETI,116600.0
30,3,4,38,1.0,7.0,1,Master,Ventes,Intermédiaire,Paris,Finance,Startup,99000.0
29,2,1,38,7.0,4.7,0,Bac,IT,Senior,Paris,Services,Grande Entreprise,82000.0
28,0,1,36,2.0,5.8,0,Bac,Ventes,Junior,Marseille,Finance,PME,35700.0
56,9,4,39,7.0,7.7,2,Licence,Ventes,Senior,Autres,Tech,Startup,125000.0
44,4,5,41,1.0,3.6,3,Master,Ventes,Junior,Lyon,Finance,Grande Entreprise,82900.0
32,0,3,39,1.0,6.4,0,Licence,Ventes,Junior,Paris,Industrie,Startup,45900.0
33,2,2,43,0.0,4.9,0,Licence,RH,Junior,Autres,Finance,PME,43900.0
42,5,0,39,3.0,4.7,1,Bac,R&D,Intermédiaire,Marseille,Industrie,Grande Entreprise,70100.0
25,0,6,38,1.0,5.9,0,Master,Marketing,Junior,Autres,Finance,Grande Entreprise,63700.0
25,0,0,39,2.0,4.6,0,Bac,IT,Junior,Autres,Tech,Startup,33000.0
40,4,0,40,1.0,5.2,2,Bac,Marketing,Junior,Paris,Tech,PME,57600.0
41,5,9,42,4.0,4.6,1,Doctorat,R&D,Senior,Lyon,Tech,PME,156800.0
31,3,0,52,4.0,5.9,0,Bac,RH,Manager,Paris,Services,ETI,108700.0
43,5,3,39,3.0,5.6,2,Licence,R&D,Intermédiaire,Paris,Finance,PME,101000.0
22,0,0,35,1.0,5.1,0,Bac,IT,Junior,Lyon,Finance,PME,38900.0
36,1,8,38,0.0,5.9,0,Doctorat,R&D,Junior,Paris,Services,ETI,86500.0
49,4,2,38,7.0,4.2,1,Licence,Finance,Senior,Autres,Finance,Grande Entreprise,108500.0
44,7,4,45,6.0,6.5,1,Licence,RH,Manager,Paris,Industrie,Grande Entreprise,164300.0
22,0,3,37,2.0,5.6,0,Licence,RH,Intermédiaire,Paris,Tech,PME,52600.0
37,4,3,37,4.0,4.9,0,Licence,Finance,Intermédiaire,Lyon,Santé,PME,74600.0
33,3,0,39,7.0,7.8,0,Bac,R&D,Senior,Marseille,Finance,ETI,99500.0
33,1,4,37,1.0,4.9,0,Licence,Finance,Junior,Lyon,Santé,Grande Entreprise,52200.0
34,2,3,39,4.0,4.9,0,Licence,Ventes,Junior,Autres,Tech,Grande Entreprise,51800.0
34,5,1,40,4.0,6.2,1,Bac,IT,Intermédiaire,Paris,Services,PME,73000.0
50,8,4,35,4.0,6.7,1,Master,Ventes,Senior,Toulouse,Tech,Grande Entreprise,185200.0
28,3,4,36,2.0,7.5,0,Licence,RH,Intermédiaire,Autres,Industrie,Grande Entreprise,60000.0
37,5,0,45,,4.7,1,Bac,RH,Manager,Marseille,Santé,Grande Entreprise,104400.0
26,0,4,37,5.0,6.2,0,Licence,Ventes,Senior,Marseille,Tech,PME,77800.0
41,2,8,41,4.0,6.0,0,Doctorat,IT,Intermédiaire,Paris,Tech,ETI,132000.0
31,3,5,41,4.0,6.3,0,Master,IT,Senior,Autres,Tech,ETI,109000.0
29,1,6,37,2.0,7.2,0,Master,Ventes,Intermédiaire,Autres,Santé,PME,64900.0
50,6,4,40,6.0,4.9,1,Master,R&D,Senior,Paris,Tech,ETI,170900.0
30,2,1,39,2.0,5.7,0,Bac,RH,Junior,Lyon,Finance,ETI,46000.0
37,1,7,40,2.0,6.8,0,Doctorat,R&D,Junior,Lyon,Finance,PME,84200.0
50,13,0,44,11.0,9.0,2,Bac,IT,Directeur,Toulouse,Finance,Grande Entreprise,250000.0
39,2,7,39,7.0,6.1,0,Doctorat,R&D,Intermédiaire,Paris,Finance,ETI,139000.0
41,5,4,37,3.0,5.7,3,Master,IT,Intermédiaire,Paris,Finance,PME,124600.0
26,0,1,43,7.0,6.8,0,Bac,RH,Senior,Marseille,Santé,Grande Entreprise,60000.0
30,0,3,38,5.0,,0,Licence,Ventes,Junior,Paris,Santé,Grande Entreprise,52300.0
36,2,9,37,0.0,6.8,0,Doctorat,Ventes,Junior,Lyon,Industrie,ETI,79300.0
26,1,2,35,4.0,3.8,0,Licence,Ventes,Junior,Autres,Services,PME,35400.0
36,5,5,37,10.0,5.8,2,Master,Marketing,Manager,Marseille,Services,PME,121500.0
41,5,4,39,5.0,4.6,0,Master,RH,Senior,Paris,Tech,Grande Entreprise,141700.0
31,2,5,40,2.0,6.2,0,Master,IT,Junior,Lyon,Finance,Startup,62800.0
22,0,3,37,6.0,,0,Licence,Marketing,Intermédiaire,Autres,Tech,PME,46800.0
22,0,1,37,2.0,5.9,0,Bac,Marketing,Junior,Autres,Finance,ETI,40400.0
39,0,2,37,3.0,5.7,0,Licence,RH,Junior,Paris,Industrie,ETI,42300.0
40,8,4,47,7.0,4.1,0,Master,Ventes,Manager,Marseille,Santé,ETI,187800.0
35,3,5,37,7.0,4.8,0,Master,Marketing,Intermédiaire,Autres,Industrie,PME,68100.0
40,4,4,35,4.0,6.3,1,Master,IT,Intermédiaire,Autres,Tech,Startup,80700.0
34,5,5,44,2.0,7.7,0,Master,Marketing,Senior,Autres,Tech,PME,115400.0
37,4,4,35,4.0,5.4,1,Licence,IT,Intermédiaire,Paris,Tech,Grande Entreprise,108700.0
32,4,7,35,3.0,3.0,0,Doctorat,R&D,Intermédiaire,Paris,Finance,PME,117500.0
35,2,4,35,4.0,5.9,0,Licence,RH,Intermédiaire,Toulouse,Tech,Startup,56900.0
37,9,3,48,6.0,5.7,1,Licence,IT,Manager,Lyon,Santé,Grande Entreprise,225000.0
32,5,4,35,4.0,5.7,2,Master,Marketing,Intermédiaire,Autres,Tech,ETI,89900.0
43,8,2,40,2.0,6.1,1,Licence,RH,Junior,Marseille,Finance,Startup,62000.0
34,5,7,42,9.0,6.6,1,Doctorat,Marketing,Manager,Paris,Services,PME,174500.0
37,7,0,39,2.0,4.7,2,Bac,Marketing,Senior,Toulouse,Tech,PME,100300.0
33,2,2,39,2.0,6.8,0,Licence,Marketing,Intermédiaire,Autres,Tech,PME,60200.0
31,2,4,35,2.0,4.4,0,Licence,Marketing,Intermédiaire,Autres,Santé,Grande Entreprise,56700.0
33,6,3,38,6.0,5.2,2,Licence,Ventes,Intermédiaire,Autres,Santé,Grande Entreprise,88800.0
37,6,8,42,2.0,6.5,3,Doctorat,R&D,Intermédiaire,Autres,Santé,PME,101400.0
34,2,4,40,4.0,4.8,0,Master,Finance,Intermédiaire,Toulouse,Services,PME,64800.0
45,11,5,46,5.0,5.5,3,Master,Ventes,Manager,Marseille,Finance,PME,234100.0
28,2,2,35,7.0,7.5,1,Licence,Finance,Junior,Paris,Finance,PME,67000.0
